scheduler,scheduler_family,variant,scenario,run_tag,makespan,total_energy,total_carbon,green_ratio,green_energy,brown_energy,avg_utilization,flowtime_sum,n_tasks,unfinished_tasks,scheduler_wallclock_s,scheduler_calls,dispatch_count,event_count,recluster_count,decision_budget_ms,candidate_cap,frontier_cap,task_release_random,task_release_T,w1,w2,w3,w4,workflow,family,instance,instance_scale_tag,seed,trace_path,success,weight_tag,study_group
ECDS,ecds,full,dynamic,pareto_weight_sweep,99.794875,49.917819473541705,21.213231375113384,0.2500737973397576,12.483138670669073,37.434680802872535,0.032402549062096914,5157.091623076925,81,0,0.018955100094899535,81,81,81,1,0.0,0,0,True,100,0.7,0.2,0.1,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_70_20_10_00,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,99.794875,49.917819473541705,21.213231375113384,0.2500737973397576,12.483138670669073,37.434680802872535,0.032402549062096914,5157.091623076925,81,0,0.024652000050991774,81,81,81,1,0.0,0,0,True,100,0.55,0.25,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_55_25_20_00,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,99.794875,49.917819473541705,21.213231375113384,0.2500737973397576,12.483138670669073,37.434680802872535,0.032402549062096914,5157.091623076925,81,0,0.017566700000315905,81,81,81,1,0.0,0,0,True,100,0.5,0.3,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_00,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,99.857375,64.1058818246154,15.027308059319717,0.6311722534156133,40.46185388843751,23.644027936177867,0.05358564086322985,5174.7564099359015,81,0,0.01471080002374947,81,81,81,1,0.0,0,0,True,100,0.4,0.3,0.2,0.1,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_40_30_20_10,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,106.11966666666667,91.91651463044869,11.19502889179888,0.8564087599098245,78.7181083098958,13.198406320552882,0.07739210664025398,5198.534327243593,81,0,0.016300699906423688,81,81,81,1,0.0,0,0,True,100,0.5,0.3,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_20,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,106.11966666666667,94.8094474116987,10.739890380464747,0.8734426120251907,82.81061139193906,11.998836019759612,0.08118668779706126,5202.166341666668,81,0,0.015992699889466166,81,81,81,1,0.0,0,0,True,100,0.5,0.3,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_50_30_20_30,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,106.11966666666667,93.49159756314099,10.784368284827725,0.8692975932399842,81.27202074979964,12.219576813341343,0.07963386105055087,5200.437481089746,81,0,0.015923500061035156,81,81,81,1,0.0,0,0,True,100,0.35,0.25,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_35_25_20_20,pareto
ECDS,ecds,full,dynamic,pareto_weight_sweep,106.11966666666667,94.8533674116987,10.730377380464747,0.8737480982854106,82.87794939193907,11.975418019759612,0.08124558357195691,5202.216341666667,81,0,0.01266469992697239,81,81,81,1,0.0,0,0,True,100,0.25,0.25,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,2,,1,w_25_25_20_30,pareto
HEFT,anchor,full,dynamic,pareto_anchor,101.14673076923076,49.94845707607371,21.48015403911499,0.23990720448482486,11.982994705451112,37.965462370622554,0.030321729697082522,5404.6652852564175,81,0,0.0027962999884039164,81,81,81,0,0.0,0,0,True,100,0.5,0.3,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,anchor,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,49.930577572419864,21.483017000062105,0.239484538551436,11.95760132953765,37.972976242882176,0.030311922685942978,5404.6573496794945,81,0,0.008682799991220236,81,81,81,0,0.0,0,0,True,100,0.7,0.2,0.1,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_70_20_10_00,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,50.178454016169866,21.348129363655858,0.24911171409240798,12.50004069047515,37.67841332569469,0.03064530283815899,5405.077112179494,81,0,0.008505000034347177,81,81,81,0,0.0,0,0,True,100,0.55,0.25,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_55_25_20_00,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,49.8665895577564,21.401548718830135,0.24164778828347744,12.050151075871785,37.816438481884575,0.02887059981722406,5404.768761217955,81,0,0.005753800040110946,81,81,81,0,0.0,0,0,True,100,0.5,0.3,0.2,0.0,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_50_30_20_00,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,49.9983495577564,21.325921718830134,0.24693497255563826,12.346341075871784,37.652008481884586,0.0290559740735881,5405.018761217955,81,0,0.00873679993674159,81,81,81,0,0.0,0,0,True,100,0.4,0.3,0.2,0.1,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_40_30_20_10,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,49.8665895577564,21.401548718830135,0.24164778828347744,12.050151075871785,37.816438481884575,0.02887059981722406,5404.768761217955,81,0,0.008773099863901734,81,81,81,0,0.0,0,0,True,100,0.5,0.3,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_50_30_20_20,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,49.8665895577564,21.401548718830135,0.24164778828347744,12.050151075871785,37.816438481884575,0.02887059981722406,5404.768761217955,81,0,0.008496300084516406,81,81,81,0,0.0,0,0,True,100,0.5,0.3,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_50_30_20_30,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,50.05925739525641,21.297470799767634,0.24910959898555063,12.470241535246783,37.58901586000959,0.02913120512596249,5405.1296362179555,81,0,0.006571900099515915,81,81,81,0,0.0,0,0,True,100,0.35,0.25,0.2,0.2,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_35_25_20_20,pareto
GREENHEFT,green_anchor,full,dynamic,pareto_weight_sweep,101.14673076923076,50.05925739525641,21.297470799767634,0.24910959898555063,12.470241535246783,37.58901586000959,0.02913120512596249,5405.1296362179555,81,0,0.005248999921604991,81,81,81,0,0.0,0,0,True,100,0.25,0.25,0.2,0.3,epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,3,,1,w_25_25_20_30,pareto
