family,workflow,instance,instance_scale_tag,instance_label,scheduler,seed,weight_tag,makespan,brown_energy,total_carbon,green_ratio,total_energy
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,3,w_50_30_20_00,101.15442307692308,37.90706048991582,21.437485609510016,0.2369617217990666,49.67910729104168
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,3,w_50_30_20_20,101.15826923076922,37.8563126099038,21.41366587750321,0.2384597301903413,49.71019145102565
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,3,w_50_30_20_30,101.15826923076922,37.57900293478362,21.28719466128125,0.2477258010167091,49.95386387778845
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,3,w_55_25_20_00,101.15442307692308,37.91541080241582,21.442217453260017,0.2369646431962439,49.69024104104166
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,3,w_70_20_10_00,101.15442307692308,37.87996528432688,21.426238359676287,0.2382126058573538,49.725114350256405
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_25_25_20_30,99.12315384615384,39.42583842796394,22.200322921070903,0.2074901569937597,49.74807414177887
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_35_25_20_20,99.12315384615384,39.8987602456466,22.4178049503161,0.1918173929936457,49.36849654985577
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_40_30_20_10,99.12315384615384,40.20852188504804,22.58944876811057,0.1910365592677422,49.70375651173077
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_50_30_20_00,99.12315384615384,40.21024112161054,22.590409517954328,0.1910348894050301,49.70577914298077
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_50_30_20_20,99.12315384615384,39.9226352909591,22.42963946765985,0.1913000376973705,49.36643644360576
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_50_30_20_30,99.12315384615384,39.79823280814661,22.3724899190661,0.1954665850729246,49.46747029985576
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_55_25_20_00,99.12315384615384,40.21024112161054,22.590409517954328,0.1910348894050301,49.70577914298077
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,4,w_70_20_10_00,99.12315384615384,40.21024112161054,22.590409517954328,0.1910348894050301,49.70577914298077
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_25_25_20_30,99.3063076923077,38.795289223509606,21.889860837908643,0.221670880391845,49.84432452307695
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_35_25_20_20,99.3063076923077,39.34175687521152,22.141429882798068,0.2037859209171581,49.41102890384615
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_40_30_20_10,99.3063076923077,39.39449245586056,22.16720667849919,0.2025278694890279,49.39920901137821
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_50_30_20_00,99.3063076923077,39.394533293036034,22.167229819565296,0.2025279218144431,49.39926346094551
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_50_30_20_20,99.3063076923077,39.3572085615096,22.15018583836698,0.2038051821455362,49.43163115224358
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_50_30_20_30,99.3063076923077,39.22082942153364,22.086289125713936,0.20793984572171,49.5174882989423
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_55_25_20_00,99.3063076923077,39.411790083887,22.17699387219751,0.2025452482643955,49.42197660508012
epigenomics/chameleon-cloud,epigenomics/chameleon-cloud,epigenomics-chameleon-hep-1seq-100k-001,medium,Epigenomics-100k,MOHEFT,5,w_70_20_10_00,99.3063076923077,39.41343530765863,22.177912730943103,0.2025430191109931,49.42390154227563
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_25_25_20_30,100.2604,17.1735982811843,11.034115833561698,0.6491341245185148,48.94633385939108
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_35_25_20_20,100.17706666666668,17.749077300424698,11.159416503864586,0.6115968021648548,45.697557073044905
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_40_30_20_10,100.1354,19.625718269090573,11.827626010775244,0.5129531237426764,40.29533752459944
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_50_30_20_00,100.08733333333332,24.174162858742,13.8498476746194,0.3143117266993177,35.25532490496801
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_50_30_20_20,100.17706666666668,17.749077300424698,11.159416503864586,0.6115968021648548,45.697557073044905
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_50_30_20_30,100.2604,17.173785625184305,11.0341919375617,0.6491277782523222,48.94598249939107
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_55_25_20_00,100.08733333333332,24.174162858742,13.8498476746194,0.3143117266993177,35.25532490496801
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,1,w_70_20_10_00,100.08733333333332,24.174162858742,13.8498476746194,0.3143117266993177,35.25532490496801
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_25_25_20_30,100.1104,17.68387305070993,11.221912212803687,0.6284862668142076,47.59951374897438
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_35_25_20_20,100.1104,18.38533095880609,11.392096679524837,0.582043508390078,43.98862400243596
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_40_30_20_10,100.1104,19.903273150020016,11.938872980254402,0.4992223094973847,39.74472810488791
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_50_30_20_00,100.04246153846154,24.07390627321313,13.798097780077732,0.3165267156658874,35.22289286942317
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_50_30_20_20,100.1104,18.40507350099359,11.401510467806084,0.5815076515895242,43.97947434618596
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_50_30_20_30,100.1104,17.784125508709934,11.26263736580368,0.6248984228798098,47.41149222897439
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_55_25_20_00,100.04246153846154,24.07390627321313,13.798097780077732,0.3165267156658874,35.22289286942317
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,2,w_70_20_10_00,100.04246153846154,24.07390627321313,13.798097780077732,0.3165267156658874,35.22289286942317
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_25_25_20_30,100.29475,17.285496828636223,11.13935357408414,0.6538199730738325,49.932103195320586
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_35_25_20_20,100.17706666666668,18.328659729412657,11.386280973657453,0.5875548373774799,44.439022179022494
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_40_30_20_10,100.1354,20.153005733727564,12.05100675839423,0.4896691310619061,39.490077830609046
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_50_30_20_00,100.09825,24.53777298184855,14.032740056551702,0.3044271514364494,35.27707131254816
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_50_30_20_20,100.17706666666668,18.34761779972516,11.395320704126204,0.5870465832206779,44.4302360852725
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_50_30_20_30,100.29475,17.431648566636216,11.198724207084137,0.6489659450269716,49.65799847532059
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_55_25_20_00,100.09825,24.53777298184855,14.032740056551702,0.3044271514364494,35.27707131254816
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,3,w_70_20_10_00,100.09825,24.54128085534855,14.034700338801702,0.3044090877938397,35.28119822254816
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_25_25_20_30,100.2604,16.939479440300488,10.926439610865785,0.6552391379932322,49.13399781431095
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_35_25_20_20,100.17706666666668,18.08138694670914,11.208026008430693,0.5828654197249407,43.346650701522506
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_40_30_20_10,100.17706666666668,19.7914492296298,11.8259557865024,0.4873295613517819,38.604623433750085
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_50_30_20_00,100.129,24.18623309256249,13.810818262539277,0.2959710972038886,34.35403432516033
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_50_30_20_20,100.17706666666668,18.09263104358414,11.21338750374319,0.5825558358404302,43.3414396390225
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_50_30_20_30,100.2604,17.147946476300483,11.011124336865784,0.6481968950276005,48.74302197431095
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_55_25_20_00,100.129,24.18623309256249,13.810818262539277,0.2959710972038886,34.35403432516033
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,4,w_70_20_10_00,100.129,24.18623309256249,13.810818262539277,0.2959710972038886,34.35403432516033
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_25_25_20_30,101.08325,17.554841177720363,11.250672419830538,0.6451060713289174,49.46503661940707
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_35_25_20_20,100.16665384615384,17.978662388446324,11.343031828775242,0.6180766975094155,47.07401269104172
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_40_30_20_10,100.2708125,19.857983467592955,12.012655641375003,0.5234840082566288,41.673278151570585
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_50_30_20_00,100.36108333333334,24.019499106859765,13.874737217626215,0.3560413409701928,37.29975328392637
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_50_30_20_20,100.16665384615384,17.995136297821325,11.350887042837742,0.6176647299212376,47.06637787854172
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_50_30_20_30,101.08325,17.579172479720363,11.260556426830531,0.6442860263467183,49.41940373940707
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_55_25_20_00,100.36108333333334,24.019499106859765,13.874737217626215,0.3560413409701928,37.29975328392637
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,ECDS,5,w_70_20_10_00,100.36108333333334,24.019499106859765,13.874737217626215,0.3560413409701928,37.29975328392637
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_25_25_20_30,100.08092307692309,23.3016414630601,13.307236898514828,0.296624787674078,33.12832333969565
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_35_25_20_20,100.08092307692309,23.40328204846074,13.355662923298482,0.292534093362174,33.08043798136232
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_40_30_20_10,100.08092307692309,23.438063441764424,13.3640085149976,0.2875868059169588,32.89953588230782
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_50_30_20_00,100.08092307692309,24.114238436764435,13.688725983955948,0.2610278730891016,32.63213531147448
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_50_30_20_20,100.08092307692309,24.114238436764435,13.688725983955948,0.2610278730891016,32.63213531147448
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_50_30_20_30,100.08092307692309,24.114238436764435,13.688725983955948,0.2610278730891016,32.63213531147448
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_55_25_20_00,100.08092307692309,24.118815181660267,13.69463819963303,0.2625255712612574,32.704612176057815
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,1,w_70_20_10_00,100.08092307692309,24.33278021289824,13.788984016538077,0.250188846956647,32.45187820177897
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_25_25_20_30,100.04246153846154,23.346665280685105,13.331117065808106,0.2958473694754115,33.15568850931101
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_35_25_20_20,100.04246153846154,23.50210759441507,13.40556989847838,0.289758873414313,33.09032202541678
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_40_30_20_10,100.04246153846154,23.568189218910263,13.43120697031732,0.2845603682260771,32.942247217243704
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_50_30_20_00,100.04246153846154,24.179267198514435,13.72684714809858,0.2615725903433281,32.74427097682703
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_50_30_20_20,100.04246153846154,24.179267198514435,13.72684714809858,0.2615725903433281,32.74427097682703
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_50_30_20_30,100.04246153846154,24.179267198514435,13.72684714809858,0.2615725903433281,32.74427097682703
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_55_25_20_00,100.04246153846154,24.15824565058174,13.720574042353388,0.2641192927495358,32.82902434125011
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,2,w_70_20_10_00,100.04246153846154,24.39391754183174,13.827749837645054,0.2520832975018081,32.61582133458345
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_25_25_20_30,100.08780769230768,23.30933291681732,13.311131912277247,0.2964135514453504,33.12930907737193
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_35_25_20_20,100.08780769230768,23.39632419171716,13.349927277776048,0.2917781399000879,33.03530363834949
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_40_30_20_10,100.08780769230768,23.49770706329568,13.390664022531656,0.2843964880914333,32.83620981767642
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_50_30_20_00,100.08780769230768,24.266083195483187,13.761422103937914,0.2549013236419287,32.56761012392641
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_50_30_20_20,100.08780769230768,24.266083195483187,13.761422103937914,0.2549013236419287,32.56761012392641
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_50_30_20_30,100.08780769230768,24.266083195483187,13.761422103937914,0.2549013236419287,32.56761012392641
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_55_25_20_00,100.08780769230768,24.233699392658668,13.748393493170688,0.2573383736441861,32.630875936827046
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,3,w_70_20_10_00,100.08780769230768,24.446438092458347,13.850015680209948,0.2486326323211664,32.53593267961551
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_25_25_20_30,100.104,23.30925786737982,13.302800261608184,0.2928751558607469,32.96342655836552
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_35_25_20_20,100.104,23.349259778125013,13.320717502613794,0.2907649755121128,32.92175227102577
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_40_30_20_10,100.104,23.437366644555304,13.350520684121406,0.2818718582936985,32.63674723687514
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_50_30_20_00,100.104,24.1665834779928,13.702356524069325,0.2536869524679203,32.38129570145846
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_50_30_20_20,100.104,24.1665834779928,13.702356524069325,0.2536869524679203,32.38129570145846
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_50_30_20_30,100.104,24.1665834779928,13.702356524069325,0.2536869524679203,32.38129570145846
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_55_25_20_00,100.104,24.09206452300081,13.674970994430703,0.2604981379606051,32.578774658605894
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,4,w_70_20_10_00,100.104,24.51129771156252,13.872847889436713,0.2421681808652147,32.3439806731091
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_25_25_20_30,100.16665384615384,23.41535503800242,13.370818515077335,0.2960502118206847,33.26281992152254
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_35_25_20_20,100.16665384615384,23.49008190818992,13.401651088233589,0.2910196121550371,33.13220268277254
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_40_30_20_10,100.16665384615384,23.508517124303705,13.402407054657465,0.2868204160243862,32.96296985011229
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_50_30_20_00,100.16665384615384,23.986426965449528,13.63240924866788,0.2683477024585596,32.78391531886229
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_50_30_20_20,100.16665384615384,23.986426965449528,13.63240924866788,0.2683477024585596,32.78391531886229
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_50_30_20_30,100.16665384615384,23.986426965449528,13.63240924866788,0.2683477024585596,32.78391531886229
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_55_25_20_00,100.16665384615384,23.971598184512025,13.630636040136627,0.2713077665418534,32.896738957612286
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,GREENHEFT,5,w_70_20_10_00,100.16665384615384,24.19400811210658,13.728963084400249,0.2587433969891635,32.639180566939224
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,HEFT,1,anchor,100.08092307692309,24.340471239340552,13.79761163152205,0.2521558919980651,32.54752023703537
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,HEFT,2,anchor,100.04246153846154,24.38120234556972,13.82972151976324,0.2562717438498268,32.78240693956742
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,HEFT,3,anchor,100.08733333333332,24.418738660967964,13.845611769032065,0.2538166079277352,32.724848770961664
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,HEFT,4,anchor,100.104,24.37958060851764,13.8176239729303,0.2511648739758966,32.55667337342962
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,HEFT,5,anchor,100.16665384615384,24.18036745009536,13.731968426303292,0.2635950550762643,32.83569402511229
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_25_25_20_30,100.1145,21.595946614673085,12.416680236278845,0.3329259846690007,32.37413857884625
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_35_25_20_20,100.09265384615384,23.62794229052404,13.350169020300482,0.2309603250189211,30.723957500769338
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_40_30_20_10,100.0966923076923,24.21237062315305,13.628781875612583,0.2048986844232866,30.451931280721254
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_50_30_20_00,100.0966923076923,24.419181007842948,13.73367757029969,0.1988915349215589,30.481741327564205
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_50_30_20_20,100.09265384615384,23.649339534366995,13.366333911979968,0.2329931388042656,30.8332828959296
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_50_30_20_30,100.09265384615384,23.305527272358177,13.20477139176803,0.2491813527209338,31.040155111778954
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_55_25_20_00,100.0966923076923,24.446138992253207,13.748741792474371,0.1988404374001607,30.513445926955235
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,1,w_70_20_10_00,100.08733333333332,24.671753644952737,13.875361664225576,0.1987009882825441,30.78969683498408
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_25_25_20_30,100.104,21.820364215187507,12.525880943670677,0.3247391243974171,32.31397672153858
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_35_25_20_20,100.0613846153846,23.68796642190864,13.381544069553692,0.2296901195999741,30.751217171987285
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_40_30_20_10,100.0613846153846,24.302723379899028,13.669526588290877,0.1996019863701659,30.36329796682702
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_50_30_20_00,100.054,24.56362170622676,13.810762212229577,0.196716705218607,30.579027182323816
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_50_30_20_20,100.0613846153846,23.861508533158645,13.470838441149848,0.2253180401709866,30.801683491410365
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_50_30_20_30,100.0613846153846,23.58203159923556,13.340410143635422,0.2389919425519962,30.987886880352665
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_55_25_20_00,100.054,24.59114219641426,13.826256082139032,0.1967275287026506,30.61369967863792
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,2,w_70_20_10_00,100.054,24.64260502303686,13.855378017545682,0.196825549778407,30.681510120544974
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,3,w_25_25_20_30,100.1179,21.969956143521653,12.589786763498802,0.3154961006682802,32.096173834759725
seismology/chameleon-cloud,seismology/chameleon-cloud,seismology-chameleon-200p-001,medium,Seismology-200p,MOHEFT,3,w_35_25_20_20,100.10465384615384,23.66719213565305,13.369424951211943,0.2294977522663972,30.716577667708435
